Jahr,Schul_ID,Status,Anzahl Aussenstellen,RB,KKZ,RKZ,Schulname,Strasse,PLZ,Ort,Telefon,Fax,Schulgliederung,Schulart,Schulform,Bildungsgangbezeichnung,Schueler_insgesamt,Schueler_in_Klassenstufe_1,Schueler_in_Klassenstufe 2,Schueler_in_Klassenstufe_3,Schueler_in_Klassenstufe_4,Schueler_in_Klassenstufe_5,Schueler_in_Klassenstufe_6,Schueler_in_Klassenstufe_7,Schueler_in_Klassenstufe_8,Schueler_in_Klassenstufe_9,Schueler_in_Klassenstufe_10,Schueler_in_Klassenstufe_11,Schueler_in_Klassenstufe_12,Schueler_in_Klassenstufe_13,Klassen_insgesamt,Klassen_in_Klassenstufe_1,Klassen_in_Klassenstufe_2,Klassen_in_Klassenstufe 3,Klassen_in_Klassenstufe 4,Klassen_in_Klassenstufe 5,Klassen_in_Klassenstufe 6,Klassen_in_Klassenstufe 7,Klassen_in_Klassenstufe 8,Klassen_in_Klassenstufe 9,Klassen_in_Klassenstufe 10,Klassen_in_Klassenstufe_11,Klassen_in_Klassenstufe_12,Klassen_in_Klassenstufe_13
2015,75774,o,0,1,136,136088,Schubart-Gymnasium Partnerschule für Europa,Rombacher Straße 30,73430,Aalen,07361/9561-0,07361/9561-20,16111,16 - Gymnasien,Gymnasium (G8),"Gymnasium, 8-jähriger Bildungsgang",678,0,0,0,0,58,80,74,78,102,118,0,88,80,20,0,0,0,0,2,3,3,3,4,5,0,0,0
2015,75810,o,0,1,136,136088,Theodor-Heuss-Gymnasium,Friedrichstraße 70,73430,Aalen,07361/95603,07361/9560-50,16110,16 - Gymnasien,Gymnasium (G9),"Gymnasium, 9-jähriger Bildungsgang",448,0,0,0,0,135,113,119,81,0,0,0,0,0,16,0,0,0,0,5,4,4,3,0,0,0,0,0
2015,75810,o,0,1,136,136088,Theodor-Heuss-Gymnasium,Friedrichstraße 70,73430,Aalen,07361/95603,07361/9560-50,16111,16 - Gymnasien,Gymnasium (G8),"Gymnasium, 8-jähriger Bildungsgang",328,0,0,0,0,0,0,0,20,78,75,0,80,75,7,0,0,0,0,0,0,0,1,3,3,0,0,0
2015,75846,o,0,1,136,136088,Kopernikus-Gymnasium Wasseralfingen,Am Schäle 19,73433,Aalen,07361/97706,07361/977080,16111,16 - Gymnasien,Gymnasium (G8),"Gymnasium, 8-jähriger Bildungsgang",575,0,0,0,0,61,79,70,78,67,75,0,75,70,17,0,0,0,0,2,3,3,3,3,3,0,0,0
2015,75849,o,0,1,118,118048,Märike-Gymnasium,Karlstraße 19,71638,Ludwigsburg,07141/910-2339,07141/910-2653,16110,16 - Gymnasien,Gymnasium (G9),"Gymnasium, 9-jähriger Bildungsgang",394,0,0,0,0,150,145,99,0,0,0,0,0,0,14,0,0,0,0,5,5,4,0,0,0,0,0,0
2015,75849,o,0,1,118,118048,Märike-Gymnasium,Karlstraße 19,71638,Ludwigsburg,07141/910-2339,07141/910-2653,16111,16 - Gymnasien,Gymnasium (G8),"Gymnasium, 8-jähriger Bildungsgang",641,0,0,0,0,29,31,47,92,99,144,0,123,76,17,0,0,0,0,1,1,2,4,4,5,0,0,0
2015,75885,o,0,1,118,118003,Friedrich-List-Gymnasium Asperg,Lyonel-Feininger-Weg 3,71679,Asperg,07141/6812110,07141/6812120,16111,16 - Gymnasien,Gymnasium (G8),"Gymnasium, 8-jähriger Bildungsgang",570,0,0,0,0,70,84,87,63,60,77,0,55,74,18,0,0,0,0,3,3,4,3,2,3,0,0,0
2015,75921,o,0,1,119,119008,Max-Born-Gymnasium,Maubacher Straße 62,71522,Backnang,07191/91400,07191/914050,16111,16 - Gymnasien,Gymnasium (G8),"Gymnasium, 8-jähriger Bildungsgang",804,0,0,0,0,86,91,95,123,128,91,0,87,103,24,0,0,0,0,3,3,4,5,5,4,0,0,0
2015,75939,o,0,1,119,119008,Gymnasium in der Taus,Häfnersweg 63,71522,Backnang,07191/90460,07191/904646,16110,16 - Gymnasien,Gymnasium (G9),"Gymnasium, 9-jähriger Bildungsgang",309,0,0,0,0,111,101,97,0,0,0,0,0,0,12,0,0,0,0,4,4,4,0,0,0,0,0,0
2015,75939,o,0,1,119,119008,Gymnasium in der Taus,Häfnersweg 63,71522,Backnang,07191/90460,07191/904646,16111,16 - Gymnasien,Gymnasium (G8),"Gymnasium, 8-jähriger Bildungsgang",288,0,0,0,0,0,0,0,50,58,61,0,61,58,8,0,0,0,0,0,0,0,2,3,3,0,0,0
2015,75975,o,0,1,128,128007,Deutschorden-Gymnasium,Kopernikusstraße 11,97980,Bad Mergentheim,07931/574070,07931/574913,16111,16 - Gymnasien,Gymnasium (G8),"Gymnasium, 8-jähriger Bildungsgang",558,0,0,0,0,65,79,73,67,74,75,0,64,61,20,0,0,0,0,3,4,3,3,3,4,0,0,0
2015,76011,o,0,1,125,125007,Hohenstaufen-Gymnasium,Schulstraße 23,74206,Bad Wimpfen,07063/9336-0,07063/933612,16111,16 - Gymnasien,Gymnasium (G8),"Gymnasium, 8-jähriger Bildungsgang",729,0,0,0,0,105,107,92,86,101,93,0,77,68,23,0,0,0,0,4,4,4,3,4,4,0,0,0
2015,76047,o,0,1,125,125008,Herzog-Christoph-Gymnasium,Dammstraße 20,71717,Beilstein,07062/3232,07062/3074,16110,16 - Gymnasien,Gymnasium (G9),"Gymnasium, 9-jähriger Bildungsgang",498,0,0,0,0,170,124,106,98,0,0,0,0,0,19,0,0,0,0,6,5,4,4,0,0,0,0,0
2015,76047,o,0,1,125,125008,Herzog-Christoph-Gymnasium,Dammstraße 20,71717,Beilstein,07062/3232,07062/3074,16111,16 - Gymnasien,Gymnasium (G8),"Gymnasium, 8-jähriger Bildungsgang",371,0,0,0,0,0,0,0,26,111,84,0,81,69,8,0,0,0,0,0,0,0,1,4,3,0,0,0
2015,76083,o,0,1,118,118007,Christoph-Schrempf-Gymnasium Besigheim,Auf dem Kies 27,74354,Besigheim,07143/80560,07143/35471,16111,16 - Gymnasien,Gymnasium (G8),"Gymnasium, 8-jähriger Bildungsgang",708,0,0,0,0,95,103,79,110,99,80,0,75,67,22,0,0,0,0,4,4,3,4,4,3,0,0,0
2015,76122,o,0,1,118,118079,Gymnasium I im Ellental,Ellentalstraße 10,74321,Bietigheim-Bissingen,07142/74-503,07142/74-536,16111,16 - Gymnasien,Gymnasium (G8),"Gymnasium, 8-jähriger Bildungsgang",623,0,0,0,0,107,82,76,79,71,77,0,0,131,19,0,0,0,0,4,3,3,3,3,3,0,0,0
2015,76158,o,0,1,118,118079,Gymnasium II im Ellental,Ellentalstraße 10,74321,Bietigheim-Bissingen,07142/74-503,07142/74-536,16111,16 - Gymnasien,Gymnasium (G8),"Gymnasium, 8-jähriger Bildungsgang",614,0,0,0,0,75,114,99,73,73,47,0,133,0,19,0,0,0,0,3,4,4,3,3,2,0,0,0
2015,76194,o,0,1,115,115003,Albert-Einstein-Gymnasium,Zeppelinstraße 50,71032,Bäblingen,07031/669-4443,07031/669-4469,16111,16 - Gymnasien,Gymnasium (G8),"Gymnasium, 8-jähriger Bildungsgang",701,0,0,0,0,121,93,55,89,77,88,0,95,83,18,0,0,0,0,4,3,2,3,3,3,0,0,0
2015,76230,o,0,1,115,115003,Otto-Hahn-Gymnasium,Danziger Straße 10,71034,Bäblingen,07031/6694473,07031/6694499,16111,16 - Gymnasien,Gymnasium (G8),"Gymnasium, 8-jähriger Bildungsgang",638,0,0,0,0,115,80,84,65,78,71,0,79,66,19,0,0,0,0,4,3,3,3,3,3,0,0,0
2015,76248,o,0,1,115,115003,Max-Planck-Gymnasium,Murkenbachweg 4,71032,Bäblingen,07031/6694503,07031/669-4529,16111,16 - Gymnasien,Gymnasium (G8),"Gymnasium, 8-jähriger Bildungsgang",655,0,0,0,0,91,85,70,68,70,91,0,90,90,19,0,0,0,0,3,3,3,3,3,4,0,0,0
2015,76320,o,0,1,136,136010,Ostalb-Gymnasium,Alte Neresheimer Straße 39,73441,Bopfingen,07362/956038-10,07362/956038-19,16111,16 - Gymnasien,Gymnasium (G8),"Gymnasium, 8-jähriger Bildungsgang",540,0,0,0,0,62,66,80,69,63,67,0,63,70,18,0,0,0,0,3,3,3,3,3,3,0,0,0
2015,76356,o,0,1,125,125013,Zabergäu-Gymnasium,Hirnerweg 15,74336,Brackenheim,07135/982911,07135/982915,16111,16 - Gymnasien,Gymnasium (G8),"Gymnasium, 8-jähriger Bildungsgang",732,0,0,0,0,100,87,107,96,100,87,0,81,74,23,0,0,0,0,4,3,4,4,4,4,0,0,0
2015,76359,o,0,1,127,127014,Albert-Schweitzer-Gymnasium,Dr.-Ascher-Weg 1,74564,Crailsheim,07951/297910,07951/42046,16110,16 - Gymnasien,Gymnasium (G9),"Gymnasium, 9-jähriger Bildungsgang",423,0,0,0,0,129,105,99,90,0,0,0,0,0,16,0,0,0,0,5,4,4,3,0,0,0,0,0
2015,76359,o,0,1,127,127014,Albert-Schweitzer-Gymnasium,Dr.-Ascher-Weg 1,74564,Crailsheim,07951/297910,07951/42046,16111,16 - Gymnasien,Gymnasium (G8),"Gymnasium, 8-jähriger Bildungsgang",413,0,0,0,0,0,0,0,18,91,100,0,108,96,9,0,0,0,0,0,0,0,1,4,4,0,0,0
2015,76395,o,0,1,118,118011,Gymnasium in der Glemsaue Ditzingen,Gräninger Straße 29,71254,Ditzingen,07156/9686-0,07156/968613,16111,16 - Gymnasien,Gymnasium (G8),"Gymnasium, 8-jähriger Bildungsgang",658,0,0,0,0,99,78,93,76,84,88,0,85,55,21,0,0,0,0,4,3,4,3,3,4,0,0,0
2015,76431,o,0,1,117,117015,Rechberg-Gymnasium,Dr.-Frey-Straße 38,73072,Donzdorf,07162/922625,07162/922639,16111,16 - Gymnasien,Gymnasium (G8),"Gymnasium, 8-jähriger Bildungsgang",652,0,0,0,0,80,81,83,84,80,97,0,75,72,19,0,0,0,0,3,3,3,3,3,4,0,0,0
2015,76467,o,0,1,117,117018,Raichberg-Gymnasium,Bünzwanger Straße 35,73061,Ebersbach an der Fils,07163/912320,07163/6902,16111,16 - Gymnasien,Gymnasium (G8),"Gymnasium, 8-jähriger Bildungsgang",445,0,0,0,0,61,58,64,54,48,61,0,49,50,14,0,0,0,0,2,2,3,2,2,3,0,0,0
2015,76503,o,0,1,117,117019,Erich-Kästner-Gymnasium,Talstraße 50,73054,Eislingen,07161/98425-0,07161/98425-19,16111,16 - Gymnasien,Gymnasium (G8),"Gymnasium, 8-jähriger Bildungsgang",712,0,0,0,0,87,99,98,89,103,90,0,76,70,22,0,0,0,0,3,4,4,3,4,4,0,0,0
2015,76557,o,0,1,136,136019,Peutinger-Gymnasium,Peutingerstraße 16,73479,Ellwangen (Jagst),07961/84-850,07961/84858,16111,16 - Gymnasien,Gymnasium (G8),"Gymnasium, 8-jähriger Bildungsgang",967,0,0,0,0,120,86,133,124,130,115,0,145,114,27,0,0,0,0,4,3,5,5,5,5,0,0,0
2015,76593,o,0,1,136,136019,Hariolf-Gymnasium,Berliner Straße 25,73479,Ellwangen (Jagst),07961/84815,07961/84826,16111,16 - Gymnasien,Gymnasium (G8),"Gymnasium, 8-jähriger Bildungsgang",417,0,0,0,0,47,50,41,41,52,53,0,66,67,12,0,0,0,0,2,2,2,2,2,2,0,0,0
2015,76632,o,0,1,125,125026,Hartmanni-Gymnasium Eppingen,Adolf-Vielhauer-Straße 13,75031,Eppingen,07262/920-200,07262/920-201,16111,16 - Gymnasien,Gymnasium (G8),"Gymnasium, 8-jähriger Bildungsgang",999,0,0,0,0,133,128,125,113,134,140,0,109,117,29,0,0,0,0,5,5,5,4,5,5,0,0,0
2015,76668,o,0,1,116,116019,Georgii-Gymnasium,Lohwasen 1,73728,Esslingen am Neckar,0711/3512-2324,0711/3512-3208,16111,16 - Gymnasien,Gymnasium (G8),"Gymnasium, 8-jähriger Bildungsgang",713,0,0,0,0,95,92,105,82,109,72,0,77,81,21,0,0,0,0,4,3,4,3,4,3,0,0,0
2015,76704,o,0,1,116,116019,Märike-Gymnasium,Neckarstraße 38,73728,Esslingen am Neckar,0711/3512-2328,0711/3512-2756,16111,16 - Gymnasien,Gymnasium (G8),"Gymnasium, 8-jähriger Bildungsgang",755,0,0,0,0,104,111,108,84,80,85,0,96,87,22,0,0,0,0,4,4,4,3,3,4,0,0,0
2015,76740,o,0,1,116,116019,Schelztor-Gymnasium Esslingen,Barbarossastraße 85,73732,Esslingen am Neckar,0711/3512-3350,0711/3512-3360,16111,16 - Gymnasien,Gymnasium (G8),"Gymnasium, 8-jähriger Bildungsgang",635,0,0,0,0,89,88,79,58,81,90,0,85,65,19,0,0,0,0,3,3,3,3,3,4,0,0,0
2015,76776,o,0,1,116,116019,Theodor-Heuss-Gymnasium,Breslauer Straße 19,73730,Esslingen am Neckar,0711/3512-2456,0711/3512-3222,16111,16 - Gymnasien,Gymnasium (G8),"Gymnasium, 8-jähriger Bildungsgang",1 011,0,0,0,0,121,163,143,128,148,108,0,105,95,29,0,0,0,0,4,6,5,5,5,4,0,0,0
2015,76779,o,0,1,119,119020,Friedrich-Schiller-Gymnasium,Pestalozzistraße 50,70736,Fellbach,0711/5851-293,0711/5851-7575,16111,16 - Gymnasien,Gymnasium (G8),"Gymnasium, 8-jähriger Bildungsgang",1 020,0,0,0,0,138,138,133,114,128,114,0,114,141,29,0,0,0,0,5,5,5,4,5,5,0,0,0
2015,76815,o,0,1,119,119020,Gustav-Stresemann-Gymnasium Schmiden,Hofäckerstraße 8,70736,Fellbach,0711/5851-632,0711/5404897,16111,16 - Gymnasien,Gymnasium (G8),"Gymnasium, 8-jähriger Bildungsgang",744,0,0,0,0,99,103,107,94,84,95,0,89,73,23,0,0,0,0,4,4,4,4,3,4,0,0,0
2015,76866,o,0,1,116,116077,Eduard-Spranger-Gymnasium Bernhausen,Tübinger Straße 71,70794,Filderstadt,0711/7086110,0711/7086129,16111,16 - Gymnasien,Gymnasium (G8),"Gymnasium, 8-jähriger Bildungsgang",1 174,0,0,0,0,164,179,138,152,145,121,0,127,148,33,0,0,0,0,6,6,5,6,5,5,0,0,0
2015,76869,o,0,1,127,127025,Schenk-von-Limpurg-Gymnasium Gaildorf,Schloßstraße 24,74405,Gaildorf,07971/253-200,07971/253-230,16111,16 - Gymnasien,Gymnasium (G8),"Gymnasium, 8-jähriger Bildungsgang",505,0,0,0,0,58,64,61,55,70,67,0,74,56,16,0,0,0,0,2,3,3,2,3,3,0,0,0
2015,76905,o,0,1,117,117024,Helfenstein-Gymnasium,Kaiser-Wilhelm-Straße 3,73312,Geislingen an der Steige,07331/941675,07331/941608,16110,16 - Gymnasien,Gymnasium (G9),"Gymnasium, 9-jähriger Bildungsgang",314,0,0,0,0,94,85,83,52,0,0,0,0,0,11,0,0,0,0,3,3,3,2,0,0,0,0,0
2015,76905,o,0,1,117,117024,Helfenstein-Gymnasium,Kaiser-Wilhelm-Straße 3,73312,Geislingen an der Steige,07331/941675,07331/941608,16111,16 - Gymnasien,Gymnasium (G8),"Gymnasium, 8-jähriger Bildungsgang",460,0,0,0,0,23,29,18,43,81,94,0,90,82,12,0,0,0,0,1,1,1,2,3,4,0,0,0
2015,76941,o,0,1,117,117024,Michelberg-Gymnasium,Staubstraße 50,73312,Geislingen an der Steige,07331/954711,07331/954712,16111,16 - Gymnasien,Gymnasium (G8),"Gymnasium, 8-jähriger Bildungsgang",595,0,0,0,0,68,62,83,73,71,86,0,88,64,18,0,0,0,0,3,2,3,3,3,4,0,0,0
2015,76977,o,0,1,127,127032,Gymnasium Gerabronn,Jahnstraße 5-7,74582,Gerabronn,07952/9660-11,07952/6960-21,16111,16 - Gymnasien,Gymnasium (G8),"Gymnasium, 8-jähriger Bildungsgang",454,0,0,0,0,61,63,55,57,37,63,0,63,55,14,0,0,0,0,2,3,2,2,2,3,0,0,0
2015,77013,o,0,1,118,118019,Robert-Bosch-Gymnasium,Hasenbergstraße 16/2,70839,Gerlingen,07156/205-280,07156/205-398,16111,16 - Gymnasien,Gymnasium (G8),"Gymnasium, 8-jähriger Bildungsgang",689,0,0,0,0,89,94,80,101,107,73,0,72,73,21,0,0,0,0,3,4,3,4,4,3,0,0,0
2015,77052,o,0,1,135,135016,Margarete-Steiff-Gymnasium,Beethovenstraße 10,89537,Giengen an der Brenz,07322/963512,07322/963516,16110,16 - Gymnasien,Gymnasium (G9),"Gymnasium, 9-jähriger Bildungsgang",326,0,0,0,0,91,101,75,59,0,0,0,0,0,12,0,0,0,0,3,4,3,2,0,0,0,0,0
2015,77052,o,0,1,135,135016,Margarete-Steiff-Gymnasium,Beethovenstraße 10,89537,Giengen an der Brenz,07322/963512,07322/963516,16111,16 - Gymnasien,Gymnasium (G8),"Gymnasium, 8-jähriger Bildungsgang",315,0,0,0,0,0,0,17,19,65,73,0,79,62,8,0,0,0,0,0,0,1,1,3,3,0,0,0
2015,77088,o,0,1,117,117026,Freihof-Gymnasium,Freihofstraße 43,73033,Gäppingen,07161/650-397,07161/650-386,16111,16 - Gymnasien,Gymnasium (G8),"Gymnasium, 8-jähriger Bildungsgang",858,0,0,0,0,165,91,114,85,102,100,0,93,108,24,0,0,0,0,6,3,4,3,4,4,0,0,0
2015,77124,o,0,1,117,117026,Hohenstaufen-Gymnasium,Hohenstaufenstraße 39,73033,Gäppingen,07161/962960,07161/96296-27,16111,16 - Gymnasien,Gymnasium (G8),"Gymnasium, 8-jähriger Bildungsgang",703,0,0,0,0,76,107,82,85,104,84,0,84,81,20,0,0,0,0,3,4,3,3,4,3,0,0,0
2015,77142,o,0,1,117,117026,Märike-Gymnasium,Märikestraße 29,73033,Gäppingen,07161/96297-0,07161/9629727,16111,16 - Gymnasien,Gymnasium (G8),"Gymnasium, 8-jähriger Bildungsgang",901,0,0,0,0,118,124,131,120,101,88,0,98,121,26,0,0,0,0,4,4,5,5,4,4,0,0,0
2015,77178,o,0,1,117,117026,Werner-Heisenberg-Gymnasium,Jahnstraße 4,73037,Gäppingen,07161/96298-0,07161/96298-23,16111,16 - Gymnasien,Gymnasium (G8),"Gymnasium, 8-jähriger Bildungsgang",734,0,0,0,0,86,111,76,87,100,95,0,116,63,21,0,0,0,0,3,4,3,3,4,4,0,0,0
2015,77214,o,0,1,135,135019,Hellenstein-Gymnasium,Bahnhofplatz 8,89518,Heidenheim an der Brenz,07321/327-5400,07321/327-5413,16111,16 - Gymnasien,Gymnasium (G8),"Gymnasium, 8-jähriger Bildungsgang",619,0,0,0,0,57,64,84,90,79,100,0,68,77,18,0,0,0,0,2,3,3,3,3,4,0,0,0
2015,77250,o,0,1,135,135019,Schiller-Gymnasium,Friedrich-Ebert-Straße 8,89522,Heidenheim an der Brenz,07321/327-5420,07321/923017,16111,16 - Gymnasien,Gymnasium (G8),"Gymnasium, 8-jähriger Bildungsgang",768,0,0,0,0,59,91,99,112,107,114,0,97,89,21,0,0,0,0,2,3,4,4,4,4,0,0,0
2015,77286,o,0,1,135,135019,Max-Planck-Gymnasium,Virchowstraße 30-44,89518,Heidenheim an der Brenz,07321/327-5440,07321/3275449,16111,16 - Gymnasien,Gymnasium (G8),"Gymnasium, 8-jähriger Bildungsgang",493,0,0,0,0,83,58,50,70,56,47,0,63,66,14,0,0,0,0,3,2,2,3,2,2,0,0,0
2015,77289,o,0,1,121,121000,Elly-Heuss-Knapp-Gymnasium,Kraichgauplatz 17,74080,Heilbronn,07131/897721,07131/46930,16111,16 - Gymnasien,Gymnasium (G8),"Gymnasium, 8-jähriger Bildungsgang",872,0,0,0,0,122,115,137,125,106,105,0,93,69,26,0,0,0,0,4,4,5,5,4,4,0,0,0
2015,77325,o,0,1,121,121000,Justinus-Kerner-Gymnasium Heilbronn,Max-von-Laue-Straße 1-3,74081,Heilbronn,07131/562448,07131/564022,16111,16 - Gymnasien,Gymnasium (G8),"Gymnasium, 8-jähriger Bildungsgang",819,0,0,0,0,130,117,107,88,108,100,0,83,86,26,0,0,0,0,6,4,4,4,4,4,0,0,0
2015,77361,o,0,1,121,121000,Robert-Mayer-Gymnasium,Bismarckstraße 10,74072,Heilbronn,07131/642800,07131/84915,16111,16 - Gymnasien,Gymnasium (G8),"Gymnasium, 8-jähriger Bildungsgang",700,0,0,0,0,84,97,107,86,88,95,0,84,59,23,0,0,0,0,3,4,4,4,4,4,0,0,0
2015,77397,o,0,1,121,121000,Theodor-Heuss-Gymnasium,Gymnasiumstraße 70,74072,Heilbronn,07131/562451,07131/562416,16111,16 - Gymnasien,Gymnasium (G8),"Gymnasium, 8-jähriger Bildungsgang",534,0,0,0,0,75,87,68,65,62,51,0,64,62,17,0,0,0,0,3,3,3,3,3,2,0,0,0
2015,77433,o,0,1,121,121000,Mänchsee-Gymnasium,Karlstraße 44,74072,Heilbronn,07131/562452,07131/564229,16111,16 - Gymnasien,Gymnasium (G8),"Gymnasium, 8-jähriger Bildungsgang",859,0,0,0,0,112,115,107,124,100,108,0,102,91,25,0,0,0,0,4,4,4,5,4,4,0,0,0
2015,77439,o,0,1,135,135020,Buigen-Gymnasium,Brückenstraße 10,89542,Herbrechtingen,07324/9551422,07324/955-1410,16111,16 - Gymnasien,Gymnasium (G8),"Gymnasium, 8-jähriger Bildungsgang",567,0,0,0,0,70,86,73,53,76,70,0,61,78,17,0,0,0,0,3,3,3,2,3,3,0,0,0
2015,77475,o,0,1,115,115021,Schickhardt-Gymnasium,Längenholz 2,71083,Herrenberg,07032/949910,07032/949919,16111,16 - Gymnasien,Gymnasium (G8),"Gymnasium, 8-jähriger Bildungsgang",793,0,0,0,0,112,93,98,102,81,103,0,117,87,23,0,0,0,0,4,4,4,4,3,4,0,0,0
2015,77511,o,0,1,115,115021,Andreä-Gymnasium,Schießtäle 33,71083,Herrenberg,07032/9498-0,07032/9498-19,16111,16 - Gymnasien,Gymnasium (G8),"Gymnasium, 8-jähriger Bildungsgang",897,0,0,0,0,119,112,108,129,105,106,0,117,101,25,0,0,0,0,4,4,4,5,4,4,0,0,0
2015,77547,o,0,1,136,136028,Rosenstein-Gymnasium,Helmut-Härmann-Straße 19,73540,Heubach,07173/929922,07173/929924,16111,16 - Gymnasien,Gymnasium (G8),"Gymnasium, 8-jähriger Bildungsgang",687,0,0,0,0,91,79,90,90,92,91,0,78,76,21,0,0,0,0,4,3,3,4,3,4,0,0,0
2015,77583,o,0,1,116,116033,Schloßgymnasium,Jesinger Halde 5,73230,Kirchheim unter Teck,07021/503910,07021/5039133,16111,16 - Gymnasien,Gymnasium (G8),"Gymnasium, 8-jähriger Bildungsgang",899,0,0,0,0,152,121,128,85,98,107,0,112,96,28,0,0,0,0,6,5,5,4,4,4,0,0,0
2015,77622,o,0,1,116,116033,Ludwig-Uhland-Gymnasium,Hahnweidstraße 34,73230,Kirchheim unter Teck,07021/50410,07021/504113,16111,16 - Gymnasien,Gymnasium (G8),"Gymnasium, 8-jähriger Bildungsgang",1 227,0,0,0,0,151,170,151,176,156,142,0,147,134,35,0,0,0,0,5,6,6,6,6,6,0,0,0
2015,77658,o,0,1,118,118080,Gymnasium Korntal-Münchingen,Charlottenstraße 53,70825,Korntal-Münchingen,0711/8398720,0711/831640,16111,16 - Gymnasien,Gymnasium (G8),"Gymnasium, 8-jähriger Bildungsgang",981,0,0,0,0,117,146,124,115,104,131,0,114,130,27,0,0,0,0,4,5,5,4,4,5,0,0,0
2015,77694,o,0,1,118,118046,Ernst-Sigle-Gymnasium,Hohenstaufenallee 8,70806,Kornwestheim,07154/2026101,07154/202-6110,16111,16 - Gymnasien,Gymnasium (G8),"Gymnasium, 8-jähriger Bildungsgang",736,0,0,0,0,117,88,106,78,107,93,0,72,75,23,0,0,0,0,4,3,4,3,5,4,0,0,0
2015,77730,o,0,1,126,126046,Ganerben-Gymnasium,Mühlbergstraße 65,74653,Künzelsau,07940/9822-0,07940/982222,16111,16 - Gymnasien,Gymnasium (G8),"Gymnasium, 8-jähriger Bildungsgang",569,0,0,0,0,84,72,70,66,70,84,0,69,54,19,0,0,0,0,3,3,3,3,3,4,0,0,0
2015,77748,o,0,1,125,125056,Hälderlin-Gymnasium,Charlottenstraße 87,74348,Lauffen am Neckar,07133/7673,07133/21943,16111,16 - Gymnasien,Gymnasium (G8),"Gymnasium, 8-jähriger Bildungsgang",651,0,0,0,0,81,78,85,91,100,71,0,84,61,20,0,0,0,0,3,3,3,4,4,3,0,0,0
2015,77784,o,0,1,116,116078,Philipp-Matthäus-Hahn-Gymnasium Echterdingen,Schimmelwiesenstraße 24,70771,Leinfelden-Echterdingen,0711/79455340,0711/7945534-30,16111,16 - Gymnasien,Gymnasium (G8),"Gymnasium, 8-jähriger Bildungsgang",844,0,0,0,0,114,132,115,126,108,82,0,81,86,25,0,0,0,0,4,5,4,5,4,3,0,0,0
2015,77820,o,0,1,116,116078,Immanuel-Kant-Gymnasium Leinfelden,Anemonenstraße 15,70771,Leinfelden-Echterdingen,0711/1600-500,0711/1600-503,16111,16 - Gymnasien,Gymnasium (G8),"Gymnasium, 8-jähriger Bildungsgang",695,0,0,0,0,86,112,97,76,88,68,0,78,90,21,0,0,0,0,3,4,4,3,4,3,0,0,0
2015,77856,o,0,1,115,115028,Albert-Schweitzer-Gymnasium,Gerhart-Hauptmann-Straße 15,71229,Leonberg,07152/9904103,07152/990-4190,16111,16 - Gymnasien,Gymnasium (G8),"Gymnasium, 8-jähriger Bildungsgang",613,0,0,0,0,107,55,84,87,86,70,0,48,76,19,0,0,0,0,4,2,3,3,4,3,0,0,0
2015,77859,o,0,1,115,115028,Johannes-Kepler-Gymnasium,Lindenstraße 4,71229,Leonberg,07152/990-4202,07152/990-4290,16111,16 - Gymnasien,Gymnasium (G8),"Gymnasium, 8-jähriger Bildungsgang",692,0,0,0,0,60,97,93,102,80,96,0,79,85,21,0,0,0,0,2,4,4,4,3,4,0,0,0
2015,77895,o,0,1,128,128139,Martin-Schleyer-Gymnasium,Becksteiner Straße 80,97922,Lauda-Känigshofen,09343/5012100,09343/5012101,16110,16 - Gymnasien,Gymnasium (G9),"Gymnasium, 9-jähriger Bildungsgang",342,0,0,0,0,83,76,113,70,0,0,0,0,0,13,0,0,0,0,3,3,4,3,0,0,0,0,0
2015,77895,o,0,1,128,128139,Martin-Schleyer-Gymnasium,Becksteiner Straße 80,97922,Lauda-Känigshofen,09343/5012100,09343/5012101,16111,16 - Gymnasien,Gymnasium (G8),"Gymnasium, 8-jähriger Bildungsgang",282,0,0,0,0,0,0,0,0,61,95,0,62,64,7,0,0,0,0,0,0,0,0,3,4,0,0,0
2015,77931,o,0,1,136,136042,Gymnasium Friedrich II Lorch,Auf dem Schäfersfeld 4,73547,Lorch,07172/186100,07172/186190,16111,16 - Gymnasien,Gymnasium (G8),"Gymnasium, 8-jähriger Bildungsgang",548,0,0,0,0,78,57,75,65,74,66,0,72,61,18,0,0,0,0,3,3,3,3,3,3,0,0,0
2015,77967,o,0,1,118,118048,Friedrich-Schiller-Gymnasium,Alleenstraße 16,71638,Ludwigsburg,07141/910-2337,07141/910-2367,16111,16 - Gymnasien,Gymnasium (G8),"Gymnasium, 8-jähriger Bildungsgang",967,0,0,0,0,121,134,146,126,108,130,0,101,101,28,0,0,0,0,4,5,5,5,4,5,0,0,0
2015,78003,o,0,1,118,118048,Goethe-Gymnasium,Seestraße 37,71638,Ludwigsburg,07141/910-2338,07141/910-2268,16111,16 - Gymnasien,Gymnasium (G8),"Gymnasium, 8-jähriger Bildungsgang",681,0,0,0,0,99,84,89,101,92,91,0,69,56,22,0,0,0,0,4,3,3,4,4,4,0,0,0
